ruta,tamano_bytes,motivo
"SERVICIOS/__pycache__/entrada_stock_desde_pedido_438.cpython-313.pyc",8698,"cache_python"
"SERVICIOS/__pycache__/extractor_proveedores_421.cpython-313.pyc",8540,"cache_python"
"SERVICIOS/__pycache__/flujo_diario_automatico_494.cpython-313.pyc",3379,"cache_python"
"SERVICIOS/__pycache__/generador_codigos_articulos_413.cpython-313.pyc",11244,"cache_python"
"SERVICIOS/__pycache__/generador_inteligente_respuestas.cpython-313.pyc",6541,"cache_python"
"SERVICIOS/__pycache__/generador_pedido_stock_bajo_435.cpython-313.pyc",10150,"cache_python"
"SERVICIOS/__pycache__/generador_plantilla_inventario_43111.cpython-313.pyc",6338,"cache_python"
"SERVICIOS/__pycache__/generador_plantilla_stock_inicial_431.cpython-313.pyc",6961,"cache_python"
"SERVICIOS/__pycache__/gestor_articulos_416.cpython-313.pyc",7672,"cache_python"
"SERVICIOS/__pycache__/gestor_base_datos_definitiva_451.cpython-313.pyc",16732,"cache_python"
"SERVICIOS/__pycache__/gestor_multi_restaurante_452.cpython-313.pyc",8752,"cache_python"
"SERVICIOS/__pycache__/gestor_usuarios_roles_456.cpython-313.pyc",9807,"cache_python"
"SERVICIOS/__pycache__/historial_movimientos_stock_4310.cpython-313.pyc",8865,"cache_python"
"SERVICIOS/__pycache__/historico_inteligente_precios.cpython-313.pyc",8462,"cache_python"
"SERVICIOS/__pycache__/historico_inteligente_stock.cpython-313.pyc",9259,"cache_python"
"SERVICIOS/__pycache__/importador_articulos_excel.cpython-313.pyc",11947,"cache_python"
"SERVICIOS/__pycache__/importador_articulos_restaurante_414.cpython-313.pyc",10752,"cache_python"
"SERVICIOS/__pycache__/importador_escandallos_excel.cpython-313.pyc",11600,"cache_python"
"SERVICIOS/__pycache__/importador_inventario_43112.cpython-313.pyc",8409,"cache_python"
"SERVICIOS/__pycache__/importador_inventario_excel.cpython-313.pyc",16074,"cache_python"
"SERVICIOS/__pycache__/importador_stock_inicial_432.cpython-313.pyc",9706,"cache_python"
"SERVICIOS/__pycache__/informe_catalogo_articulos_418.cpython-313.pyc",10585,"cache_python"
"SERVICIOS/__pycache__/informe_diario_produccion_468.cpython-313.pyc",3983,"cache_python"
"SERVICIOS/__pycache__/informe_final_evento_478.cpython-313.pyc",3958,"cache_python"
"SERVICIOS/__pycache__/informe_final_host_ai_4104.cpython-313.pyc",7957,"cache_python"
"SERVICIOS/__pycache__/informe_final_inventario_43115.cpython-313.pyc",9895,"cache_python"
"SERVICIOS/__pycache__/informe_pendientes_familia_4110.cpython-313.pyc",7182,"cache_python"
"SERVICIOS/__pycache__/informe_proveedores_423.cpython-313.pyc",7811,"cache_python"
"SERVICIOS/__pycache__/informe_stock_inicial_433.cpython-313.pyc",9847,"cache_python"
"SERVICIOS/__pycache__/instalador_host_ai_4415.cpython-313.pyc",5574,"cache_python"
"SERVICIOS/__pycache__/interprete_recepcion_texto_441.cpython-313.pyc",12969,"cache_python"
"SERVICIOS/__pycache__/lector_completo_lineas_factura.cpython-313.pyc",6077,"cache_python"
"SERVICIOS/__pycache__/lector_excel.cpython-313.pyc",11034,"cache_python"
"SERVICIOS/__pycache__/lector_facturas_con_ocr.cpython-313.pyc",5690,"cache_python"
"SERVICIOS/__pycache__/lector_pdf_facturas.cpython-313.pyc",11641,"cache_python"
"SERVICIOS/__pycache__/limpieza_apps_antiguas_4106.cpython-313.pyc",5872,"cache_python"
"SERVICIOS/__pycache__/logger_piloto_host_ai.cpython-313.pyc",5822,"cache_python"
"SERVICIOS/__pycache__/mapa_maestro_modulos_4107.cpython-313.pyc",6466,"cache_python"
"SERVICIOS/__pycache__/mapeador_columnas_excel.cpython-313.pyc",13671,"cache_python"
"SERVICIOS/__pycache__/margen_plato_menu_482.cpython-313.pyc",4557,"cache_python"
"SERVICIOS/__pycache__/material_evento_476.cpython-313.pyc",4236,"cache_python"
"SERVICIOS/__pycache__/memoria_conversacional_308.cpython-313.pyc",10429,"cache_python"
"SERVICIOS/__pycache__/motor_alertas_escandallos.cpython-313.pyc",8658,"cache_python"
"SERVICIOS/__pycache__/motor_alertas_produccion.cpython-313.pyc",9543,"cache_python"
"SERVICIOS/__pycache__/motor_alertas_stock.cpython-313.pyc",10919,"cache_python"
"SERVICIOS/__pycache__/motor_conversacional_308.cpython-313.pyc",8210,"cache_python"
"SERVICIOS/__pycache__/motor_decisiones_operativas_491.cpython-313.pyc",4626,"cache_python"
"SERVICIOS/__pycache__/motor_inteligente_pedidos.cpython-313.pyc",11215,"cache_python"
"SERVICIOS/__pycache__/motor_movimientos_stock_437.cpython-313.pyc",8460,"cache_python"
"SERVICIOS/__pycache__/motor_ocr_simulado.cpython-313.pyc",5818,"cache_python"
"SERVICIOS/__pycache__/motor_optimizacion_carta.cpython-313.pyc",16690,"cache_python"
"SERVICIOS/__pycache__/motor_recomendaciones_compras.cpython-313.pyc",3880,"cache_python"
"SERVICIOS/__pycache__/optimizador_inteligente_produccion.cpython-313.pyc",20948,"cache_python"
"SERVICIOS/__pycache__/optimizador_inteligente_recetas.cpython-313.pyc",9163,"cache_python"
"SERVICIOS/__pycache__/optimizador_stock.cpython-313.pyc",10423,"cache_python"
"SERVICIOS/__pycache__/panel_estado_455.cpython-313.pyc",7733,"cache_python"
"SERVICIOS/__pycache__/panel_ia_central_497.cpython-313.pyc",5516,"cache_python"
"SERVICIOS/__pycache__/parser_lineas_factura.cpython-313.pyc",11938,"cache_python"
"SERVICIOS/__pycache__/permisos_avanzados_458.cpython-313.pyc",8343,"cache_python"
"SERVICIOS/__pycache__/personal_evento_475.cpython-313.pyc",3486,"cache_python"
"SERVICIOS/__pycache__/planificador_diario_produccion_461.cpython-313.pyc",6145,"cache_python"
"SERVICIOS/__pycache__/planificador_inteligente_produccion.cpython-313.pyc",14241,"cache_python"
"SERVICIOS/__pycache__/prediccion_inteligente_precios.cpython-313.pyc",7637,"cache_python"
"SERVICIOS/__pycache__/prediccion_inteligente_rentabilidad.cpython-313.pyc",10711,"cache_python"
"SERVICIOS/__pycache__/prediccion_necesidades_stock.cpython-313.pyc",12923,"cache_python"
"SERVICIOS/__pycache__/prediccion_roturas_stock.cpython-313.pyc",6575,"cache_python"
"SERVICIOS/__pycache__/prioridades_inteligentes_cocina_462.cpython-313.pyc",7655,"cache_python"
"SERVICIOS/__pycache__/recomendaciones_inteligentes_496.cpython-313.pyc",6511,"cache_python"
"SERVICIOS/__pycache__/reconciliador_inteligente_stock.cpython-313.pyc",10637,"cache_python"
"SERVICIOS/__pycache__/reconciliador_stock_factura.cpython-313.pyc",5304,"cache_python"
"SERVICIOS/__pycache__/recursos_cocina_465.cpython-313.pyc",4609,"cache_python"
"SERVICIOS/__pycache__/registro_logs_proyecto_4413.cpython-313.pyc",6022,"cache_python"
"SERVICIOS/__pycache__/relacionador_automatico_articulos_factura.cpython-313.pyc",11114,"cache_python"
"SERVICIOS/__pycache__/rentabilidad_carta_483.cpython-313.pyc",4258,"cache_python"
"SERVICIOS/__pycache__/replanificador_inteligente_produccion.cpython-313.pyc",11750,"cache_python"
"SERVICIOS/__pycache__/resolutor_conflictos_excel.cpython-313.pyc",16533,"cache_python"
"SERVICIOS/__pycache__/respuestas_jefe_cocina_493.cpython-313.pyc",3007,"cache_python"
"SERVICIOS/__pycache__/resumen_ejecutivo_importaciones.cpython-313.pyc",6442,"cache_python"
"SERVICIOS/__pycache__/runner_tests_4412.cpython-313.pyc",10485,"cache_python"
"SERVICIOS/__pycache__/salidas_stock_439.cpython-313.pyc",3330,"cache_python"
"SERVICIOS/__pycache__/selector_inteligente_motores.cpython-313.pyc",5991,"cache_python"
"SERVICIOS/__pycache__/simulador_costes_escandallos.cpython-313.pyc",9440,"cache_python"
"SERVICIOS/__pycache__/simulador_precios_484.cpython-313.pyc",3492,"cache_python"
"SERVICIOS/__pycache__/stock_por_ubicaciones.cpython-313.pyc",11427,"cache_python"
"SERVICIOS/__pycache__/tiempos_activos_pasivos_464.cpython-313.pyc",7120,"cache_python"
"SERVICIOS/__pycache__/validador_calidad_piloto.cpython-313.pyc",13999,"cache_python"
"SERVICIOS/__pycache__/validador_corrector_ocr.cpython-313.pyc",4913,"cache_python"
"SERVICIOS/__pycache__/validador_lineas_factura.cpython-313.pyc",11392,"cache_python"
"SERVICIOS/__pycache__/validador_recepcion_mercancia_442.cpython-313.pyc",11409,"cache_python"
"SERVICIOS/__pycache__/validador_relaciones_articulos_factura.cpython-313.pyc",6358,"cache_python"
"SERVICIOS/__pycache__/verificador_instalacion_piloto.cpython-313.pyc",3327,"cache_python"
"SERVICIOS/__pycache__/__init__.cpython-313.pyc",142,"cache_python"
"Proyecto Host IA 3.0/APP/alertas_stock_bajo_434.py",1161,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/alta_articulos_recepcion_444.py",1399,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/alta_articulo_416.py",1152,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/aplicar_ajustes_inventario_43114.py",1267,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/aplicar_recepcion_mercancia_443.py",1686,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/asignar_familia_4111.py",1321,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/buscar_articulos_415.py",2008,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/cerrar_recepcion_mercancia_446.py",1472,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/cierre_catalogo_base_4113.py",1333,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/cierre_modulo_stock_4312.py",1152,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/clasificar_articulos_412.py",1128,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/clasificar_familias_articulos_419.py",957,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/clasificar_familias_proveedor_4112.py",983,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/comparar_inventario_43113.py",1075,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/comparar_pedido_recepcion_445.py",1378,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/confirmar_pedido_sugerido_436.py",927,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/consola.py",21177,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/editar_articulo_417.py",1509,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/editar_proveedor_422.py",1504,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/entrada_stock_desde_pedido_438.py",1128,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/extraer_proveedores_421.py",1087,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/generar_codigos_articulos_413.py",1228,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/generar_plantilla_inventario_43111.py",842,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/generar_plantilla_stock_431.py",836,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/gestionar_pendientes_recepcion_444.py",1209,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/historial_movimientos_stock_4310.py",1413,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/importar_articulos_414.py",1253,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/importar_inventario_43112.py",1082,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/importar_stock_inicial_432.py",1119,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/informe_catalogo_articulos_418.py",1119,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/informe_final_inventario_43115.py",1239,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/informe_pendientes_familia_4110.py",986,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/informe_proveedores_423.py",1147,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/informe_stock_inicial_433.py",1121,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/interpretar_recepcion_texto_441.py",1372,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/leer_factura_mercancia_449.py",1191,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/leer_foto_albaran_448.py",1178,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/leer_pdf_albaran_447.py",1150,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/movimiento_stock_437.py",1581,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/pedido_sugerido_stock_bajo_435.py",1212,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/recepcion_automatica_4410.py",1872,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/recepcion_mercancia_texto_442.py",1639,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/salida_stock_439.py",1579,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/APP/__init__.py",0,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/CORE/director_host_ai.py",403,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/CORE/host_ai_core.py",30402,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/CORE/orquestador.py",27612,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/CORE/registro_pipelines.py",1064,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/CORE/__init__.py",0,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DATOS/inventario_4_3_11_1.xlsx",6318,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DATOS/stock_inicial_4_3_1.xlsx",26948,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/ARQUITECTURA_GENERAL_HOST_AI.md",8910,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CERTIFICACION_RC3_PILOTO.md",1167,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_HOST_AI_4_4_5_4_4_6.md",1599,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_HOST_AI_4_4_9_4_4_10.md",680,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v1_0_2.md",621,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v1_0_3.md",329,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v1_0_4.md",123,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v1_0_5.md",309,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v2_0_6.md",537,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v2_0_7.md",536,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v2_0_8.md",525,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v2_0_9.md",408,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_0.md",594,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_1.md",85,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_1.md",546,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_2.md",589,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_3.md",556,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_4.md",478,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_5.md",536,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_6.md",528,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_7.md",498,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_2_8.md",684,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_1.md",506,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_2.md",118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_3_1.md",117,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_3_2.md",115,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_3_3.md",137,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_3_4.md",136,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_3_5.md",121,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_4_1.md",134,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_4_2.md",129,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_4_3.md",148,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_4_4.md",134,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_4_5.md",141,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_5_1.md",136,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_5_2.md",144,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_5_3.md",131,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_5_4.md",132,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_5_5.md",128,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_6_1.md",132,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_6_2.md",140,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_6_3.md",127,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_6_4.md",124,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_6_5.md",126,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_7_1.md",121,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_7_2.md",108,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_7_3.md",120,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_7_4.md",118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_8_1.md",140,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_8_2.md",148,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_8_3.md",143,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_8_4.md",134,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_3_8_5.md",126,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_1.md",130,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_1_3_0_4_4_TEST_COMBINADO.md",796,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_2.md",128,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_3.md",725,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_4.md",603,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_5.md",254,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_5_3_0_4_6.md",250,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_6.md",252,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_7.md",577,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_4_8.md",571,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_1.md",393,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_2.md",469,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_3.md",554,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_4.md",704,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_5.md",576,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_6.md",594,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_7.md",305,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_5_8.md",345,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_6_1.md",296,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_6_2.md",266,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_6_3.md",251,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/DOCS/CHANGELOG_v3_0_6_4.md",242,"copia_anidada_del_proyecto"
